"","mean","sd","lci","lqrt","med","uqrt","uci","Rhat","n.eff","overlap0","f","node","j_species","j_sub_region","species","Region"
"110",3496.50887199332,5612.75738833279,119.821069327936,749.493239880077,1761.75213581908,4047.53750450063,17413.9805417636,1.00210517004741,3623,0,1,"Nr[8,7]",8,7,"REKN","3.2"
"111",830901.488801404,282818.759101284,428704.928122414,633136.377087788,778834.898733173,977348.009648902,1511927.93371952,1.00130051159596,4671,0,1,"Nr[9,7]",9,7,"REPH","3.2"
"112",2154.13964131623,3619.19454650076,54.7267989485226,407.43726690454,1027.20073870046,2450.73933756358,10974.5329974121,1.00056635042381,15000,0,1,"Nr[10,7]",10,7,"RNPH","3.2"
"113",1896.40428703187,5125.97258478119,24.3330772361713,235.968661310323,678.462884385841,1846.4792693983,10790.939795922,1.02442383336607,15000,0,1,"Nr[11,7]",11,7,"RUTU","3.2"
"114",3766.89931309398,6201.41166536349,189.858261811229,953.861131488807,2020.20526226328,4156.05140361685,18356.6026505578,1.01996915361074,883,0,1,"Nr[12,7]",12,7,"SAND","3.2"
"115",2380.13059477035,5399.59743632027,51.8190897804062,404.450519310498,1033.81669050282,2498.0766882426,12757.9565114161,1.01302630997961,4060,0,1,"Nr[13,7]",13,7,"SEPL","3.2"
"116",17542.9663991887,10919.6227412533,4914.35351995536,10147.0421821937,14867.8169118919,21736.7568091101,46171.1115356213,1.00051284886024,15000,0,1,"Nr[14,7]",14,7,"SESA","3.2"
"117",1801.06424078942,2870.57198976147,63.453074054478,406.164031802437,965.905834140688,2118.07470001555,8657.74506221397,1.00812596154817,12191,0,1,"Nr[15,7]",15,7,"STSA","3.2"
"118",822.551593781435,1318.61742506102,24.5369837709649,165.030572700085,409.984816437068,958.083092019658,4168.98311022018,1.00132301341933,15000,0,1,"Nr[16,7]",16,7,"WISN","3.2"
"119",724966.110869641,297386.5904484,329451.627160695,520219.630205809,665619.258480202,860497.546953961,1460009.95884969,1.00109000424035,2191,0,1,"Nr[17,7]",17,7,"WRSA","3.2"
"120",179665.641963226,160929.113900574,34076.5887647595,81697.5921070461,133464.144311992,220706.376092921,606767.514799328,1.00131887749411,3463,0,1,"Nr[1,8]",1,8,"AMGP","4.1"
"121",13549.8717135493,36362.5421820879,369.754126010202,2265.45524660553,5409.29577902265,13056.6904882536,76296.7359105272,1.01099176460014,15000,0,1,"Nr[2,8]",2,8,"BASA","4.1"
"122",7428.13071120773,14204.4576653242,419.30769135939,1945.41630607764,4123.35855568113,8457.84469360961,32643.5462406826,1.02091540846889,3207,0,1,"Nr[3,8]",3,8,"BBPL","4.1"
"123",4295.42252507535,17012.2052666361,43.4199362605636,398.772232751061,1141.03293558936,3237.01158693444,26199.3703280014,1.04534497769726,15000,0,1,"Nr[4,8]",4,8,"BBSA","4.1"
"124",227044.920740059,199924.210359951,54543.8335733239,116622.961582844,175848.027644536,270725.921080442,708993.131337341,1.00490110102472,15000,0,1,"Nr[5,8]",5,8,"DUNL","4.1"
"125",6291.66096472927,15473.214851347,127.024595402025,927.313570811471,2402.1120869165,6057.80771370956,35989.8224056891,1.00818058381635,15000,0,1,"Nr[6,8]",6,8,"LESA","4.1"
"126",42619.755870873,62291.14217961,2887.19648436312,11495.0279146306,23289.640687824,48911.7086098729,198375.38166945,1.00184018339438,15000,0,1,"Nr[7,8]",7,8,"PESA","4.1"
"127",1973.1727563142,6038.67532327487,15.8735711065318,178.776458522178,561.607318665269,1686.91346423465,12431.9258219042,1.03720802531947,15000,0,1,"Nr[8,8]",8,8,"REKN","4.1"
"128",345969.990055328,164823.727333528,137041.431111081,234949.451416676,311371.402977531,416015.270043138,758489.129255757,1.00008904190709,10813,0,1,"Nr[9,8]",9,8,"REPH","4.1"
"129",6052.07482839133,15281.9344130871,86.1692309183605,758.85059897285,2076.08186601454,5555.33862262094,36613.01069596,1.01941371010102,3465,0,1,"Nr[10,8]",10,8,"RNPH","4.1"
"130",66477.0521861774,170904.588930816,1400.30042154687,8905.31268488326,23289.4309570172,61192.0995963064,395951.502689415,1.00029382762461,15000,0,1,"Nr[11,8]",11,8,"RUTU","4.1"
"131",13195.813253913,24298.1509702984,1001.05550862992,3574.3444928221,7083.92261573609,14099.1982210127,62747.3645072923,1.03623898732037,1018,0,1,"Nr[12,8]",12,8,"SAND","4.1"
