"","mean","sd","lci","lqrt","med","uqrt","uci","Rhat","n.eff","overlap0","f","node","j_species","habitat","j_sub_region","species","Region"
"402",1035.58697688235,4191.48286309745,0.550242989821537,24.5837220486207,137.758560695914,646.509029732001,7355.02862846667,1.00896967593418,13704,0,1,"n[11,3,8]",11,"3",8,"RUTU","4.1"
"403",7868.9450670324,16151.8837459301,311.909977917267,1579.00912935042,3623.2060668267,8301.43207269272,41457.0452481542,1.01668072277691,2304,0,1,"n[12,3,8]",12,"3",8,"SAND","4.1"
"404",1624.95487971606,4692.32855277664,2.83281226877232,92.0622153557664,401.577666052786,1435.45050358117,10877.0847719107,1.02413844278192,15000,0,1,"n[13,3,8]",13,"3",8,"SEPL","4.1"
"405",59308.524394634,36177.0992331524,16728.636147707,34362.7490838042,50687.3772899167,74482.1083219288,151741.915658963,1.00041852260963,8965,0,1,"n[14,3,8]",14,"3",8,"SESA","4.1"
"406",1081.92677796746,2629.06202177456,2.87274514516755,72.117027265207,294.615902104453,1014.73574977101,6907.11771804387,1.00083138410207,15000,0,1,"n[15,3,8]",15,"3",8,"STSA","4.1"
"407",538.53601790189,1176.33359196808,1.55424054139413,36.6738475546711,149.021521776926,516.953653049958,3628.70140655587,1.00051649406462,15000,0,1,"n[16,3,8]",16,"3",8,"WISN","4.1"
"408",44387.5104862092,34373.328114116,8445.5540577708,21802.6204197178,35243.8693500776,56127.0644234558,135466.566795481,1.00102862835133,14970,0,1,"n[17,3,8]",17,"3",8,"WRSA","4.1"
"409",3010.25980091197,2322.02276409449,558.357946985324,1459.20527085188,2368.7971418859,3824.8177901548,9287.587483758,1.00047807988338,6518,0,1,"n[1,1,9]",1,"1",9,"AMGP","4.2"
"410",494.182786130067,1191.95678216043,3.45616101748013,49.0226041801151,163.709350871397,483.827649361027,3035.6018474076,1.02016172600994,13581,0,1,"n[2,1,9]",2,"1",9,"BASA","4.2"
"411",3463.81495040446,3911.06578169514,457.558270250495,1406.81142010275,2465.20576510868,4242.76256893456,12266.5459323965,1.01415195735284,5436,0,1,"n[3,1,9]",3,"1",9,"BBPL","4.2"
"412",175.902515130139,499.662876924362,0.302319055603768,9.00634448177323,39.3459358999004,146.534140935331,1191.79214133336,1.00841773344327,15000,0,1,"n[4,1,9]",4,"1",9,"BBSA","4.2"
"413",24960.3928622186,18010.0718729861,6412.33452164501,13637.6723671034,20285.6865073795,30626.5116090629,70548.7714099976,1.00168436624271,6540,0,1,"n[5,1,9]",5,"1",9,"DUNL","4.2"
"414",233.991482220642,549.827078562213,0.820679901293787,18.1099587135772,68.9525966936525,226.152102059842,1482.81625112919,1.01216892318976,6165,0,1,"n[6,1,9]",6,"1",9,"LESA","4.2"
"415",576.590261152966,912.875425029844,8.70003035242434,98.2337723325627,273.058903318871,675.310901806674,2959.79032406899,1.00617415580984,11073,0,1,"n[7,1,9]",7,"1",9,"PESA","4.2"
"416",80.0664585961932,235.531728588191,0.0642609356486428,2.83996764694472,15.0474567809523,63.5532634556121,593.427112749545,1.01942381725825,8862,0,1,"n[8,1,9]",8,"1",9,"REKN","4.2"
"417",70651.6641287288,32576.6853705559,27334.4719253346,47581.0877244318,63681.8360131059,86419.6506889534,152111.368525284,1.0006247352863,3944,0,1,"n[9,1,9]",9,"1",9,"REPH","4.2"
"418",209.800843900579,501.355064037995,0.403934280981758,12.653579010216,56.8789552275033,200.049473362091,1358.25540297287,1.0016264613163,15000,0,1,"n[10,1,9]",10,"1",9,"RNPH","4.2"
"419",4382.26360243077,7987.40454983503,276.816203179555,1182.12606209049,2432.65143503414,4957.59162612985,19453.7805523832,1.03096739029493,11818,0,1,"n[11,1,9]",11,"1",9,"RUTU","4.2"
"420",399.630793082858,856.793941982273,4.35386787339176,53.0486560800547,156.194982733065,412.174920076695,2225.57729535657,1.05069087335336,1255,0,1,"n[12,1,9]",12,"1",9,"SAND","4.2"
"421",175.223205784618,477.104685671369,0.352923965134903,9.80813072690574,42.8392381308335,152.525692594946,1187.750620817,1.01068693548507,15000,0,1,"n[13,1,9]",13,"1",9,"SEPL","4.2"
"422",91828.9255391718,44497.1815133478,34783.2798503121,60786.8358079225,82853.7938689364,112524.247531213,199990.011141486,1.00101791475593,6084,0,1,"n[14,1,9]",14,"1",9,"SESA","4.2"
"423",185.295514386835,374.387482620126,0.810791301472429,16.3226871949043,60.3685179364026,187.216521290684,1127.92282846182,1.00249950923083,15000,0,1,"n[15,1,9]",15,"1",9,"STSA","4.2"
"424",78.5583809408451,167.778910426213,0.264896657226896,6.06037600817142,23.9387459315973,77.819782154635,490.60613649906,1.0088997304409,7693,0,1,"n[16,1,9]",16,"1",9,"WISN","4.2"
"425",6286.5032765193,4554.5949956678,1298.96870814145,3197.85133127665,5099.11851898711,7981.84564941479,18085.3967904373,1.00025447688518,15000,0,1,"n[17,1,9]",17,"1",9,"WRSA","4.2"
"426",1268.88845111363,2210.98786914263,28.4654059982671,233.994172709074,593.288361572994,1432.85892248392,6592.22891604203,1.01288292568256,15000,0,1,"n[1,2,9]",1,"2",9,"AMGP","4.2"
"427",1411.14773443872,6090.22012935443,5.05071043802824,85.2258706202488,311.559223252937,1034.78688324187,9645.26745215702,1.10816142776203,15000,0,1,"n[2,2,9]",2,"2",9,"BASA","4.2"
"428",456.708841454795,1796.30724518852,0.909596093929898,20.8717548974464,89.0682983936395,329.368704593017,3044.26314694483,1.00913459026248,15000,0,1,"n[3,2,9]",3,"2",9,"BBPL","4.2"
"429",398.78821134309,1566.90053226363,0.299485001158266,10.7597388526639,55.7208857706913,246.948571801778,3086.46646822294,1.02251904614515,15000,0,1,"n[4,2,9]",4,"2",9,"BBSA","4.2"
"430",3273.81320042737,5799.44043943791,78.255720763702,556.038121555407,1450.0965088825,3625.31594195153,17448.7651168052,1.00377365769075,15000,0,1,"n[5,2,9]",5,"2",9,"DUNL","4.2"
"431",621.532823256776,2224.1512616371,0.907207879936402,24.5757606649716,112.135114646287,440.253854166169,4634.86936566393,1.02822010476009,8218,0,1,"n[6,2,9]",6,"2",9,"LESA","4.2"
"432",1811.04786811952,4528.35967895988,11.9904167955685,165.586927559549,566.527788356158,1754.81283474557,11024.7088979644,1.00722496323207,8893,0,1,"n[7,2,9]",7,"2",9,"PESA","4.2"
"433",191.312014316572,799.503345156814,0.0805939313873293,3.96895567869109,22.6441516039008,110.078243965377,1510.97353760165,1.01467903627098,15000,0,1,"n[8,2,9]",8,"2",9,"REKN","4.2"
"434",599.550272028276,1774.84175148116,0.275072334520852,15.6103519780646,95.7111397329942,453.854989583184,4410.45305185187,1.00038747060809,15000,0,1,"n[9,2,9]",9,"2",9,"REPH","4.2"
"435",584.509936075024,2387.32650820115,0.299573124182901,14.4775933735539,78.0375525831861,371.036221346715,4488.31391845953,1.06050188873721,15000,0,1,"n[10,2,9]",10,"2",9,"RNPH","4.2"
"436",641.095582204333,3097.56106958739,0.20477628897824,9.85956046337441,60.4321821502247,316.844296621238,4685.96752834058,1.01836146843775,14443,0,1,"n[11,2,9]",11,"2",9,"RUTU","4.2"
"437",716.125528608018,2581.02714811218,4.44271799345672,61.2339502907045,192.785590724517,574.246422105614,4713.38364048786,1.05219222944774,4690,0,1,"n[12,2,9]",12,"2",9,"SAND","4.2"
"438",539.334284886566,1993.71228647098,0.501480106943057,17.7210008967919,84.9892456930227,352.187133834952,4078.53219174882,1.01642691486252,15000,0,1,"n[13,2,9]",13,"2",9,"SEPL","4.2"
"439",13392.4108400234,13040.9655605649,1726.99845700471,5394.88017839272,9565.26765619436,16793.7653259313,47087.1425417054,1.00000903185244,15000,0,1,"n[14,2,9]",14,"2",9,"SESA","4.2"
"440",467.231669280724,1335.73077081157,0.839500680217801,23.4740344619698,98.9794902928585,378.213053249508,3258.6327397775,1.00914542959866,3604,0,1,"n[15,2,9]",15,"2",9,"STSA","4.2"
"441",122.465276085657,364.120934592063,0.141743903599496,4.38055579279584,21.4402179367049,87.702290988255,962.203674040659,1.01811218868277,4864,0,1,"n[16,2,9]",16,"2",9,"WISN","4.2"
"442",6867.17186230378,9909.00083038823,290.707891598544,1665.35672285479,3706.56466543028,8119.87244764862,32607.4481546622,1.00005970358175,15000,0,1,"n[17,2,9]",17,"2",9,"WRSA","4.2"
"443",1951.71748528113,3129.68827880462,82.2789553783843,424.546136548549,978.258316913615,2223.95941066923,9819.09935108736,1.00442464075079,4830,0,1,"n[1,3,9]",1,"3",9,"AMGP","4.2"
"444",985.697180604713,3664.71381944999,3.02669633009184,50.7366867754379,197.407100185388,709.838995249231,6563.52076436072,1.01378470673004,15000,0,1,"n[2,3,9]",2,"3",9,"BASA","4.2"
"445",359.711859117127,1997.9628605343,0.574101837990556,13.5788073628087,56.6009260186676,227.519635941741,2633.48612902453,1.15414583223752,11259,0,1,"n[3,3,9]",3,"3",9,"BBPL","4.2"
"446",240.870357700514,1896.72228230556,0.108380238034848,4.12524924763622,21.5827689042619,102.062705623345,1687.60995384197,1.14274372297084,9680,0,1,"n[4,3,9]",4,"3",9,"BBSA","4.2"
"447",5306.7633756225,10545.2257566948,147.466369612704,940.950912135855,2281.30189290467,5560.01947742666,29656.7639212106,1.01015492389199,9195,0,1,"n[5,3,9]",5,"3",9,"DUNL","4.2"
"448",582.651521955666,2461.72534991445,0.79485690349564,20.9515572023502,93.4353826357591,358.430128928686,4229.5993544321,1.01553094324361,15000,0,1,"n[6,3,9]",6,"3",9,"LESA","4.2"
"449",1683.88964233271,5073.68821630144,7.83036012506236,126.283410483559,436.771192362264,1433.56366559645,10876.2717684839,1.02233228576458,7393,0,1,"n[7,3,9]",7,"3",9,"PESA","4.2"
"450",142.784670571387,730.864969816257,0.0457956254803025,2.1804720437165,13.0616106473412,66.332393622458,1062.77176406628,1.01557999707952,15000,0,1,"n[8,3,9]",8,"3",9,"REKN","4.2"
"451",7008.42332475214,10880.7070847905,257.678903206331,1543.09785024046,3686.13706518274,8161.53598087159,33856.7718683931,1.00236107313729,9587,0,1,"n[9,3,9]",9,"3",9,"REPH","4.2"
"452",757.172316426221,7683.47909432349,0.362965795915742,13.621146866215,77.3030054322929,376.347372976349,5050.34998243511,1.14248500874829,15000,0,1,"n[10,3,9]",10,"3",9,"RNPH","4.2"
"453",517.644368209578,3365.08578642284,0.0861302418579596,4.65250841167262,30.5630018915941,180.37531512519,3767.36213545189,1.04116802728232,10120,0,1,"n[11,3,9]",11,"3",9,"RUTU","4.2"
"454",425.057951853302,1447.22146991499,2.94642136641542,38.0150759543063,118.724803353435,337.296201692547,2690.11210791041,1.00729660977045,4749,0,1,"n[12,3,9]",12,"3",9,"SAND","4.2"
"455",669.799239530275,3452.90320427144,0.529393889665329,17.5919569588601,87.5338501822874,381.723453171722,4623.5601127794,1.10717721903374,9336,0,1,"n[13,3,9]",13,"3",9,"SEPL","4.2"
"456",4856.19670635002,7092.60610570269,242.686551154227,1189.05630167085,2685.14817226807,5771.47634701171,22598.3722209247,1.00138836490953,15000,0,1,"n[14,3,9]",14,"3",9,"SESA","4.2"
"457",342.147934147466,1199.58924420946,0.446411066195424,12.4280218893935,56.6399173705874,223.008717897344,2548.73490139709,1.00505452424531,15000,0,1,"n[15,3,9]",15,"3",9,"STSA","4.2"
"458",158.741801566656,524.962430564278,0.191264025953764,5.98291995464006,28.1334341496715,114.341949082511,1200.13676950984,1.00997268269319,15000,0,1,"n[16,3,9]",16,"3",9,"WISN","4.2"
"459",1230.82094661268,3786.77327242273,1.23303585231345,45.2163427955323,221.84545563064,936.071250720715,9233.02141823784,1.00640715374889,10508,0,1,"n[17,3,9]",17,"3",9,"WRSA","4.2"
"460",19518.9016659901,10851.9627550428,5835.91945411508,11981.6944082706,17244.5994684162,24327.6793664934,46772.6266287104,1.00056548510826,3710,0,1,"n[1,1,10]",1,"1",10,"AMGP","5.2"
"461",6638.98479737677,8362.62544930385,502.616085240233,2038.46437379768,4100.71223450994,8115.5088613454,27982.2280031042,1.00073839245126,5808,0,1,"n[2,1,10]",2,"1",10,"BASA","5.2"
"462",583.271265091225,961.708885314769,4.92857442484956,78.5342247734607,250.897548257684,679.279195699509,3097.95811204281,1.00051746166005,15000,0,1,"n[3,1,10]",3,"1",10,"BBPL","5.2"
"463",1998.95697065571,3072.12624216614,56.3733387154215,420.063084045425,1044.04686453754,2312.74463037887,9868.45261458673,1.00456850147105,15000,0,1,"n[4,1,10]",4,"1",10,"BBSA","5.2"
"464",10906.9164584683,7662.3948158991,2384.72994205293,5851.87587288174,9073.29021983533,13801.6128300431,30199.4707825097,1.00013981769558,15000,0,1,"n[5,1,10]",5,"1",10,"DUNL","5.2"
"465",755.088256994732,1458.51834873689,4.66857911919247,82.8707368806875,284.708643803818,810.832182953577,4421.84407436034,1.00276603973452,11104,0,1,"n[6,1,10]",6,"1",10,"LESA","5.2"
"466",22012.0818720185,13741.4839388881,5716.43784181164,12647.8882243212,18852.2576497483,27641.7577061786,57237.8952105677,1.00176846553543,2782,0,1,"n[7,1,10]",7,"1",10,"PESA","5.2"
"467",275.528008081199,684.806217860209,0.426900019533141,14.8467432743145,69.2638139826117,259.170422612749,1846.41169964549,1.01481374112219,13478,0,1,"n[8,1,10]",8,"1",10,"REKN","5.2"
"468",38305.6518207287,16383.0557360474,15630.400358722,26756.435521435,35354.9420270113,46619.3003818176,78461.1656201437,1.00087797035047,15000,0,1,"n[9,1,10]",9,"1",10,"REPH","5.2"
"469",2068.35920729577,2509.39005769862,79.7562284231673,549.241360771078,1258.07860945669,2648.93422602209,8791.63182319943,1.00269353295432,7396,0,1,"n[10,1,10]",10,"1",10,"RNPH","5.2"
"470",2617.86935889563,4089.53383204022,94.6758180753801,595.673006538737,1377.9780198748,3034.91259328051,12774.8483019412,1.00305440707143,15000,0,1,"n[11,1,10]",11,"1",10,"RUTU","5.2"
"471",1668.06538501941,3268.08569331588,23.3670100513448,265.815813185545,736.340365345954,1813.3550573679,8894.22371397686,1.02796499493109,1366,0,1,"n[12,1,10]",12,"1",10,"SAND","5.2"
"472",7949.31918610176,7434.92671879151,1145.7623040821,3427.67167042138,5851.40346144392,9881.89583249334,27466.7158292138,1.001364639194,4599,0,1,"n[13,1,10]",13,"1",10,"SEPL","5.2"
"473",30945.6875068845,13177.5157397462,12767.5289973914,21675.4976125438,28525.7305266136,37471.0458061928,63545.4719952297,1.0000397135903,15000,0,1,"n[14,1,10]",14,"1",10,"SESA","5.2"
"474",1804.22608506508,2082.87484153945,87.311856025017,512.698843684863,1144.56355806758,2303.8552075931,7509.20887617492,1.00074428309835,15000,0,1,"n[15,1,10]",15,"1",10,"STSA","5.2"
"475",268.242815196897,469.560133073128,1.56972108696694,29.5008251317586,103.289854027097,300.571500182699,1558.62742422405,1.00120983781416,15000,0,1,"n[16,1,10]",16,"1",10,"WISN","5.2"
"476",86552.8956157398,38822.6242547757,35376.188131351,59491.140262188,78638.934855614,104658.260931895,183661.862239419,1.00023654572225,15000,0,1,"n[17,1,10]",17,"1",10,"WRSA","5.2"
"477",9911.5573845103,9190.00394328652,1483.40259178677,4224.47166002099,7218.57288530438,12366.9845068548,34000.8149680524,1.00076996735287,3954,0,1,"n[1,2,10]",1,"2",10,"AMGP","5.2"
"478",988.526326307686,3026.32674935252,4.07868004979701,69.6577406582375,250.364796371782,823.27840741973,6477.50469527621,1.00678043796374,15000,0,1,"n[2,2,10]",2,"2",10,"BASA","5.2"
"479",288.288855403367,900.690547559085,0.78240431037536,17.4334910151324,70.359486475017,246.265057239444,1878.86942640359,1.01242936641136,15000,0,1,"n[3,2,10]",3,"2",10,"BBPL","5.2"
"480",290.925615446576,1247.32240965896,0.242693338161176,9.29292431799908,45.7045774063832,190.856974760011,2125.82862515845,1.03494168888898,5193,0,1,"n[4,2,10]",4,"2",10,"BBSA","5.2"
"481",1875.83354139761,3186.8987848659,48.0054377289702,356.190106748452,886.447642173045,2087.47190054263,9749.3057578632,1.00158847074871,10026,0,1,"n[5,2,10]",5,"2",10,"DUNL","5.2"
"482",391.947651795177,1260.59649781304,0.736863397193289,18.9096446386898,83.7744528606081,314.619280150084,2646.18193236978,1.01515913523736,15000,0,1,"n[6,2,10]",6,"2",10,"LESA","5.2"
"483",1171.30104373627,2344.09921503347,9.77966880911123,132.428064132797,433.231905924978,1203.52615232706,6911.25283444811,1.0001952506473,15000,0,1,"n[7,2,10]",7,"2",10,"PESA","5.2"
"484",142.965573862528,632.534176585196,0.077906090862756,3.16279982010953,18.2099925119816,86.6336521529204,1019.65555192469,1.02352623940663,15000,0,1,"n[8,2,10]",8,"2",10,"REKN","5.2"
"485",3660.11078799461,4120.53484112288,259.646753396959,1157.54510771897,2369.81380836836,4589.78633388187,14735.6642039469,1.00404517411156,5934,0,1,"n[9,2,10]",9,"2",10,"REPH","5.2"
"486",229.258980927328,634.528852972857,0.278839350147309,9.18727737447703,45.0901150432661,185.368243851988,1648.67325198415,1.00437301385253,13457,0,1,"n[10,2,10]",10,"2",10,"RNPH","5.2"
"487",409.661526156782,1640.49611475208,0.166729845264712,8.06736649106218,47.9559862651929,232.876013500762,3144.47857170036,1.00091316124618,15000,0,1,"n[11,2,10]",11,"2",10,"RUTU","5.2"
"488",560.942817339517,1846.23885111041,3.9999678976087,53.0182913626731,163.19552725805,479.428843442001,3396.37661449416,1.03978905058362,2189,0,1,"n[12,2,10]",12,"2",10,"SAND","5.2"
"489",4428.80335445395,8579.3343051661,171.295130047145,970.66000654955,2140.73983404477,4843.83961601274,21976.3978239497,1.01512815680287,4414,0,1,"n[13,2,10]",13,"2",10,"SEPL","5.2"
"490",3972.45403095214,3129.19227760028,724.691280865884,1934.49623661012,3130.95743116373,5070.46115590665,11981.343415458,1.00027099476786,12566,0,1,"n[14,2,10]",14,"2",10,"SESA","5.2"
"491",318.427729601621,804.512820823511,0.757028542486761,18.4918877976405,76.6425771806638,274.677438145276,2216.45394694101,1.00117920514194,15000,0,1,"n[15,2,10]",15,"2",10,"STSA","5.2"
"492",84.9884729440913,249.265311480934,0.102379083656308,3.39470694986914,15.7908681045703,64.5401951206084,620.644520193318,1.00327566001927,6335,0,1,"n[16,2,10]",16,"2",10,"WISN","5.2"
"493",7002.28471948417,7005.86874564019,771.187720344623,2710.11146432905,4982.6046934329,8832.43517569653,25380.532743885,1.00013916719354,15000,0,1,"n[17,2,10]",17,"2",10,"WRSA","5.2"
"494",271270.33983243,334703.361033184,22879.2894769866,87574.989032191,170138.501747322,327773.502889907,1136490.84502238,1.00450952417128,4680,0,1,"n[1,3,10]",1,"3",10,"AMGP","5.2"
"495",110349.762703998,404707.231813555,278.180415687536,5285.42900765946,21069.564121225,74211.8448689377,807469.844555121,1.04835399982344,2499,0,1,"n[2,3,10]",2,"3",10,"BASA","5.2"
"496",35853.4285930893,128187.372167933,54.026540155938,1406.47093135393,6212.93465011217,24050.8268870388,254076.285168789,1.00878798746956,15000,0,1,"n[3,3,10]",3,"3",10,"BBPL","5.2"
"497",25039.340105148,198433.077166409,12.4642009642946,454.830117978839,2389.2378815554,11081.9572057173,172518.524438604,1.10531328934753,15000,0,1,"n[4,3,10]",4,"3",10,"BBSA","5.2"
"498",688627.009338829,1459006.33671616,18425.9407353987,110282.290074052,275128.571353459,683068.530058103,4164946.53127066,1.00043008647176,15000,0,1,"n[5,3,10]",5,"3",10,"DUNL","5.2"
"499",60641.8947601449,241757.982916784,73.0644706400043,2164.93552309305,9412.97462382339,37602.4156981619,436465.326146399,1.0019860798789,15000,0,1,"n[6,3,10]",6,"3",10,"LESA","5.2"
"500",177215.646787466,483682.584373523,830.750930980016,12929.7701282905,46982.7058265809,151456.629346226,1190616.85893237,1.01130534386811,7251,0,1,"n[7,3,10]",7,"3",10,"PESA","5.2"
"501",15337.8462012066,80522.0218445583,4.84583015668995,223.166055522701,1304.97844421129,6790.83865270743,116641.481190753,1.0413683861948,8307,0,1,"n[8,3,10]",8,"3",10,"REKN","5.2"
"502",976107.372426984,1677442.63367294,38095.4712399312,211101.801273353,486163.124543824,1118116.80291337,4803425.58320865,1.00197667669038,15000,0,1,"n[9,3,10]",9,"3",10,"REPH","5.2"
"503",74774.4431014276,361202.660125218,34.2897659362116,1405.88674105202,7944.36120549966,38470.6094431972,558139.721739191,1.06126103902777,13611,0,1,"n[10,3,10]",10,"3",10,"RNPH","5.2"
"504",57085.023560775,385225.679265276,9.4650342979682,497.779551404527,3223.56336899037,18806.5528557836,424178.307465118,1.07046740498992,9304,0,1,"n[11,3,10]",11,"3",10,"RUTU","5.2"
"505",43098.4208328443,144885.95780186,295.943606003525,3921.47754090082,12210.5737006861,34674.0907079105,262765.301203979,1.01594697318887,4630,0,1,"n[12,3,10]",12,"3",10,"SAND","5.2"
"506",69477.5014099813,324360.914999069,47.8565009059582,1776.81430591851,9058.84627727269,39750.9536350261,511866.426761463,1.0076604534895,15000,0,1,"n[13,3,10]",13,"3",10,"SEPL","5.2"
"507",435783.785632397,518377.303724396,36741.7855942113,140955.568484313,280184.988960569,539427.312508525,1761966.90904385,1.00057814496345,15000,0,1,"n[14,3,10]",14,"3",10,"SESA","5.2"
"508",34289.8682796937,132444.600639229,49.6106535786735,1288.6135305559,5852.00443219373,23254.4935800023,244027.988196868,1.05035155283123,15000,0,1,"n[15,3,10]",15,"3",10,"STSA","5.2"
"509",16340.9975929991,53792.2628020009,22.7210333413068,656.016975673932,3012.02176486557,11917.034266082,115492.350889973,1.00067827125456,15000,0,1,"n[16,3,10]",16,"3",10,"WISN","5.2"
"510",2014356.4339501,3427185.28326373,91805.1204020045,451512.692609517,1043678.71546153,2269909.41671463,9855092.09604052,1.00623120725682,15000,0,1,"n[17,3,10]",17,"3",10,"WRSA","5.2"
"511",19210.2133195999,17115.7266756445,2359.78030893451,7968.94261221054,14320.475322358,24861.4040138627,64291.7800297825,1.00100604019623,11198,0,1,"n[1,1,11]",1,"1",11,"AMGP","6.1"
"512",13272.1800133678,26411.6049371096,145.47907180248,1798.77988070081,5415.74019139137,14468.9873743492,73106.4302303043,1.01229866519728,7505,0,1,"n[2,1,11]",2,"1",11,"BASA","6.1"
"513",4915.21794537005,8577.42880525671,40.7922734047963,628.303872578211,2104.65535447523,5602.5870537147,26728.2834345324,1.00305998950678,15000,0,1,"n[3,1,11]",3,"1",11,"BBPL","6.1"
"514",4721.23427089722,11574.0088876901,12.7015373135168,343.298325317676,1398.85132985761,4472.90882598981,30793.5438591965,1.00470813831585,15000,0,1,"n[4,1,11]",4,"1",11,"BBSA","6.1"
"515",29410.6626408393,28556.6969957743,2979.88681099848,11594.7206654749,21430.1553054345,37537.3851153934,102874.894817738,1.00065989337903,15000,0,1,"n[5,1,11]",5,"1",11,"DUNL","6.1"
"516",60782.6319956427,59524.8942351872,9029.90489483394,25979.9737373092,44347.0661749712,75972.6643441917,204624.640638623,1.0024145150337,15000,0,1,"n[6,1,11]",6,"1",11,"LESA","6.1"
"517",13739.797330841,18197.2855011807,314.835502253924,2947.14398424276,7635.92399903853,17175.4573070379,64945.1416520534,1.00096888315927,15000,0,1,"n[7,1,11]",7,"1",11,"PESA","6.1"
"518",2254.23913777751,5895.36964383361,3.33253023870122,110.6283814736,545.55401994877,2068.36878717785,15889.8131099348,1.01297528254206,4350,0,1,"n[8,1,11]",8,"1",11,"REKN","6.1"
"519",3769.41454482273,6824.73482274443,7.45385737492622,286.091340596273,1309.29010446839,4328.05962451858,22140.0095986892,1.00393192676168,6485,0,1,"n[9,1,11]",9,"1",11,"REPH","6.1"
"520",112034.106247562,85360.2632288766,21910.7598421931,55826.5287892969,90056.4138188128,142634.946436833,335374.07506294,0.999977622098185,15000,0,1,"n[10,1,11]",10,"1",11,"RNPH","6.1"
"521",4501.50787715601,12768.1081790488,6.77615042400793,237.142696394679,1086.49322437066,3975.755686708,29187.5480211156,1.01318908673114,15000,0,1,"n[11,1,11]",11,"1",11,"RUTU","6.1"
"522",13822.8874990385,27863.1150601674,193.754078015191,2179.62825451068,5999.55650994768,14928.6631222364,74564.1906248641,1.01851454646766,2061,0,1,"n[12,1,11]",12,"1",11,"SAND","6.1"
"523",4952.4147983313,11236.2319866351,13.4429894581299,374.508196744397,1501.01648706776,4857.85982788914,31463.8390866754,1.01035983050647,4594,0,1,"n[13,1,11]",13,"1",11,"SEPL","6.1"
"524",497788.368833821,211908.780696268,209410.792952733,348755.457357034,456851.007703864,599488.295003969,1019441.45773605,1.00056376775725,3348,0,1,"n[14,1,11]",14,"1",11,"SESA","6.1"
"525",32332.4077701999,27012.2370144652,4552.74351063144,14548.9470775524,25006.8873386307,41614.9505984751,101960.618993635,1.00058682711067,13365,0,1,"n[15,1,11]",15,"1",11,"STSA","6.1"
"526",7623.54412510077,8842.74057100003,294.20461382249,2162.66224885973,4764.64728234307,9829.38622302433,31821.5277626704,1.00008043255094,15000,0,1,"n[16,1,11]",16,"1",11,"WISN","6.1"
"527",6767.33608384613,11252.4938336024,38.4047619278731,842.985255570829,2903.59240950319,8057.40815504404,36877.8800187914,1.00403416576655,15000,0,1,"n[17,1,11]",17,"1",11,"WRSA","6.1"
"528",3752.64916144282,4627.38196051232,234.311249561247,1154.55428775851,2352.77627808525,4692.77789491406,15412.7105639654,1.00002348540529,15000,0,1,"n[1,2,11]",1,"2",11,"AMGP","6.1"
"529",2419.271382373,6060.81991866709,13.6639466556325,202.338941329584,709.134326702084,2247.9755447988,15133.5879106281,1.00099349891131,14877,0,1,"n[2,2,11]",2,"2",11,"BASA","6.1"
"530",741.726528999518,1955.40335961432,2.57288340614324,51.1908944182001,194.7658742693,671.334972377415,4847.81986085288,1.01604959617369,7203,0,1,"n[3,2,11]",3,"2",11,"BBPL","6.1"
"531",744.957316938787,2787.11037842086,0.840335328639421,27.1207122166633,136.65288965067,523.399467735003,5323.68570731257,1.03352771493053,15000,0,1,"n[4,2,11]",4,"2",11,"BBSA","6.1"
"532",9778.37334411517,11852.0487257379,782.813964535627,3065.48330976387,6164.33181845292,11993.3566644247,40611.2020745313,1.00129648192834,15000,0,1,"n[5,2,11]",5,"2",11,"DUNL","6.1"
"533",1021.66251813115,2976.64638333254,2.3852851016793,59.3721846693163,248.152350292641,874.613648944047,6926.98939237967,1.00789270161579,9736,0,1,"n[6,2,11]",6,"2",11,"LESA","6.1"
"534",2524.84051001524,4595.25543540072,27.1727263956533,343.458574943511,1045.06500102969,2808.42784139925,14199.1171887954,1.00319410177683,15000,0,1,"n[7,2,11]",7,"2",11,"PESA","6.1"
"535",352.258560574856,1123.22022860015,0.236004762428938,10.0248018162066,54.5449743497212,247.197714572516,2693.26526697695,1.01123776237953,6608,0,1,"n[8,2,11]",8,"2",11,"REKN","6.1"
"536",741.845172643787,1791.77479087595,0.599921147121538,31.2696982852989,166.683106302901,684.556582398241,5074.59705426781,1.00038542356136,15000,0,1,"n[9,2,11]",9,"2",11,"REPH","6.1"
"537",896.250162535741,2723.59936372675,0.973355286783226,34.9559729506469,175.977921243665,713.251413159396,6338.72903649251,1.00880183123758,15000,0,1,"n[10,2,11]",10,"2",11,"RNPH","6.1"
"538",958.518142987277,3528.45507017227,0.52171571190528,24.1615292177614,128.347326609674,592.297675493502,7659.98664404031,1.02011093888504,8192,0,1,"n[11,2,11]",11,"2",11,"RUTU","6.1"
"539",1533.22844146271,3771.86454958071,13.1997291670948,173.607684385156,526.337078052681,1469.96121672408,9375.54882958945,1.01657827433607,6068,0,1,"n[12,2,11]",12,"2",11,"SAND","6.1"
"540",921.198670987407,3012.10745680366,1.47118188040875,41.9858992170991,194.530389265064,748.927289702528,6175.50459493147,1.02690603631603,15000,0,1,"n[13,2,11]",13,"2",11,"SEPL","6.1"
"541",9961.66151232842,6345.1591257156,2483.72147015787,5583.73371508158,8475.32562890429,12550.4325876276,26426.8509670428,1.00072507468672,4177,0,1,"n[14,2,11]",14,"2",11,"SESA","6.1"
